-0.03486	0.04588	0.08501	0.10879	0.08401	0.05069	0.08122	0.08384	0.07162	0.13538
-0.04152	0.02287	0.0993	0.10789	0.09917	0.12935	0.13415	0.1236	0.1155	0.16258
0.00341	0.07668	0.1804	0.16651	0.17292	0.1874	0.20626	0.20494	0.18817	0.2216
-0.0102	0.10889	0.22077	0.2436	0.26788	0.26094	0.31333	0.28901	0.27983	0.34215
0.05601	0.18717	0.31672	0.35267	0.38663	0.42711	0.44133	0.47322	0.46346	0.47912
0.08147	0.24735	0.39976	0.44873	0.5053	0.53597	0.56633	0.60331	0.60562	0.68531
0.12576	0.30658	0.46509	0.47335	0.52913	0.59311	0.59613	0.6697	0.67526	0.72752
0.1403	0.30684	0.46828	0.50633	0.51033	0.53754	0.55172	0.62118	0.58523	0.65084
0.16012	0.29868	0.46177	0.43246	0.47599	0.48066	0.48682	0.49659	0.49948	0.48057
0.21544	0.31725	0.45414	0.46306	0.47963	0.50149	0.47962	0.47776	0.44852	0.44663
0.21559	0.40123	0.52508	0.53799	0.50511	0.49176	0.5027	0.47686	0.45957	0.47202
0.26565	0.46053	0.57724	0.60386	0.55244	0.55165	0.54322	0.5153	0.52393	0.50614
0.31251	0.49865	0.6395	0.63539	0.56296	0.60463	0.53464	0.52665	0.52067	0.47858
0.38413	0.57846	0.72631	0.7326	0.71589	0.63451	0.58669	0.54468	0.54512	0.51034
0.47714	0.67445	0.81895	0.79322	0.73594	0.73463	0.66552	0.62456	0.59073	0.61683
0.59858	0.79938	0.96823	0.95551	0.8868	0.85523	0.78805	0.74152	0.71361	0.69795
0.7527	1.04026	1.18166	1.12391	1.04791	1.03362	0.95137	0.8815	0.83696	0.8142
0.97876	1.27316	1.4405	1.41421	1.36691	1.25799	1.20451	1.09909	1.0256	0.97987
1.2519	1.61366	1.82662	1.78425	1.68713	1.61421	1.478	1.38922	1.29314	1.16417
1.57551	2.0332	2.32396	2.21774	2.09755	1.98343	1.86582	1.75247	1.65103	1.49251
1.81712	2.31774	2.54677	2.46064	2.3796	2.20261	2.11349	1.9935	1.83618	1.69867
1.70957	2.14867	2.38537	2.36456	2.27733	2.11932	2.0039	1.86008	1.75928	1.59123
1.35931	1.74133	1.94461	1.92501	1.82234	1.73602	1.60239	1.56334	1.37621	1.2703
1.01236	1.33216	1.55034	1.51518	1.40339	1.32839	1.21717	1.19785	1.08729	1.04831
0.84665	1.12288	1.28496	1.23681	1.20616	1.13289	1.03032	1.01863	0.91105	0.90434
0.8057	1.06077	1.20999	1.16746	1.12298	1.04186	1.00333	0.93955	0.86055	0.78012
0.8768	1.16779	1.28423	1.26554	1.19189	1.11193	1.05799	1.00733	0.94833	0.93084
1.01842	1.33187	1.51465	1.47989	1.38967	1.30825	1.25266	1.13471	1.0404	1.01878
1.0837	1.38953	1.56203	1.56436	1.44814	1.35329	1.30018	1.19785	1.13675	1.07805
0.97153	1.27397	1.43867	1.39921	1.28476	1.2564	1.18187	1.08979	1.01027	0.94034
0.80166	1.06297	1.18203	1.16769	1.08844	1.05055	0.98412	0.91748	0.86357	0.80036
0.66194	0.85806	1.012	0.97376	0.90172	0.89815	0.82716	0.79465	0.72061	0.69881
0.54529	0.72471	0.85102	0.84665	0.79618	0.74132	0.71916	0.65767	0.6119	0.63679
0.45258	0.63174	0.72529	0.72398	0.70089	0.65662	0.64437	0.56904	0.53961	0.56041
0.37165	0.52507	0.64712	0.64116	0.60103	0.55568	0.54792	0.52539	0.48796	0.46306
0.31238	0.44823	0.54535	0.55996	0.53785	0.50507	0.45665	0.45521	0.44876	0.39644
0.25699	0.41043	0.52111	0.51187	0.48364	0.45751	0.45521	0.41086	0.39316	0.37375
0.24164	0.36993	0.47487	0.45135	0.45258	0.44038	0.41577	0.38615	0.38433	0.38401
0.23383	0.34036	0.46604	0.44529	0.44725	0.41884	0.39202	0.38558	0.34984	0.37769
0.20138	0.33314	0.4839	0.45042	0.46249	0.41839	0.38981	0.39621	0.34361	0.39771
0.20415	0.35485	0.46157	0.47965	0.47574	0.45148	0.4354	0.44956	0.41139	0.44407
0.19498	0.34091	0.44989	0.47174	0.47796	0.47393	0.46341	0.46626	0.43879	0.44636
0.19167	0.36338	0.44351	0.4469	0.46724	0.42601	0.45459	0.47107	0.44707	0.44088
0.19139	0.34756	0.44135	0.46304	0.42099	0.44771	0.41419	0.44316	0.43949	0.44743
0.20234	0.32464	0.42469	0.42011	0.41788	0.41336	0.38599	0.36059	0.38174	0.37472
0.19655	0.3289	0.41922	0.4322	0.38377	0.39637	0.36882	0.36747	0.34026	0.33055
0.20114	0.31026	0.41476	0.40265	0.37862	0.40732	0.38836	0.36021	0.32759	0.29951
0.18277	0.32231	0.39901	0.41013	0.39532	0.40203	0.35239	0.33825	0.30995	0.30801
0.181	0.32112	0.39819	0.38946	0.37458	0.35624	0.32687	0.29991	0.31404	0.28015
0.18113	0.28295	0.37271	0.36142	0.36861	0.34088	0.32872	0.30654	0.29138	0.27312
0.17045	0.27549	0.40817	0.37492	0.36	0.35347	0.313	0.30974	0.30733	0.27594
0.18824	0.31147	0.389	0.39905	0.38035	0.34111	0.34625	0.29655	0.26929	0.23029
0.16782	0.28763	0.39332	0.33994	0.36325	0.29322	0.31291	0.2833	0.26497	0.25828
0.18179	0.27164	0.3671	0.3752	0.33127	0.31683	0.32386	0.2942	0.23498	0.27521
0.18411	0.29734	0.36864	0.35252	0.3637	0.30492	0.3085	0.26675	0.2594	0.27448
0.20839	0.30144	0.37334	0.37587	0.3445	0.33153	0.30883	0.28035	0.24781	0.27368
0.22808	0.31604	0.42775	0.40366	0.39294	0.37302	0.33187	0.32485	0.30861	0.27503
0.24318	0.38815	0.44894	0.43759	0.41554	0.39641	0.36711	0.35522	0.33666	0.30382
0.30256	0.42768	0.51877	0.51474	0.48386	0.46392	0.40697	0.36132	0.36248	0.32045
0.31442	0.46144	0.54788	0.51315	0.48572	0.46106	0.44443	0.41241	0.3719	0.37112
0.2909	0.42043	0.51756	0.50589	0.46754	0.45442	0.39721	0.3987	0.33714	0.34693
0.2871	0.37322	0.46739	0.45586	0.44158	0.42656	0.36102	0.36016	0.33228	0.33918
0.28096	0.41911	0.46907	0.47829	0.45617	0.43723	0.37556	0.37279	0.31157	0.30937
0.29509	0.4254	0.51243	0.49335	0.46813	0.43415	0.39412	0.35609	0.34582	0.3136
0.34701	0.47163	0.52846	0.57132	0.48198	0.52001	0.45699	0.40577	0.35549	0.35408
0.3918	0.54241	0.61988	0.61495	0.55509	0.53052	0.50522	0.43569	0.45226	0.40551
0.49555	0.62764	0.73372	0.70631	0.6894	0.6368	0.60125	0.54381	0.51793	0.51408
0.57438	0.76247	0.84859	0.84145	0.80818	0.70756	0.6768	0.65806	0.56556	0.54779
0.66642	0.85199	1.00407	0.96756	0.89596	0.82805	0.76981	0.72722	0.65835	0.60014
0.77054	0.96782	1.08834	1.07225	1.00561	0.97774	0.86802	0.78451	0.7696	0.70195
0.86839	1.08755	1.21377	1.15892	1.13004	1.07324	0.98719	0.93013	0.84321	0.81139
1.02266	1.267	1.38462	1.43157	1.3118	1.25206	1.13432	1.01602	0.97342	0.97359
1.20088	1.47013	1.62392	1.58052	1.5264	1.42151	1.28431	1.24147	1.12427	1.06863
1.47251	1.77868	1.99104	1.93682	1.81701	1.68859	1.60936	1.50852	1.38781	1.32642
1.86413	2.25286	2.48439	2.45438	2.28359	2.13546	2.01782	1.89093	1.77275	1.68427
2.48275	2.99772	3.31904	3.27258	3.07956	2.86478	2.69822	2.53788	2.36679	2.20488
3.49476	4.2576	4.68708	4.56511	4.28747	4.04333	3.77138	3.5293	3.29412	3.04446
5.38706	6.61526	7.18507	6.85353	6.58295	6.12846	5.70247	5.40395	4.98337	4.71345
9.2798	11.67131	12.62144	12.33151	11.58941	10.95957	10.21976	9.48871	8.87629	8.39995
18.19788	22.72847	24.47339	24.02454	22.59554	21.03627	19.8721	18.54487	17.31708	16.33272
19.48163	23.76664	25.91777	25.20559	23.6382	22.29738	21.03495	19.68246	18.3417	17.38991
9.80309	11.91732	13.12798	12.68787	12.03668	11.32047	10.69422	10.00395	9.29925	8.81469
4.01958	4.99061	5.4028	5.24987	4.98292	4.68501	4.41403	4.1653	3.86024	3.58698
2.39631	2.91664	3.18524	3.11135	2.96949	2.75939	2.59184	2.41422	2.2567	2.08631
1.95808	2.36149	2.61984	2.53134	2.40212	2.24064	2.06418	1.98265	1.84374	1.75168
1.61922	2.0168	2.24701	2.12383	1.9991	1.90542	1.78687	1.62985	1.53367	1.4148
1.20545	1.45451	1.5804	1.52967	1.44839	1.35484	1.28831	1.19932	1.11626	1.08007
0.77666	0.9603	1.03627	1.00404	0.96662	0.92245	0.88191	0.78844	0.70805	0.69798
0.5088	0.64798	0.71628	0.68576	0.626	0.61446	0.55718	0.50361	0.47191	0.49737
0.34736	0.44109	0.51129	0.50626	0.47166	0.44022	0.40575	0.38424	0.34357	0.3473
0.26071	0.35194	0.3972	0.37786	0.3624	0.34993	0.32724	0.27777	0.23859	0.24889
0.21044	0.28603	0.30715	0.31125	0.29436	0.26582	0.27611	0.21292	0.20765	0.20324
0.17311	0.22579	0.26414	0.27326	0.23272	0.20967	0.20217	0.21783	0.16412	0.18394
0.13883	0.19363	0.21628	0.23073	0.20393	0.18396	0.18072	0.16245	0.14942	0.13269
0.13387	0.17066	0.17533	0.19321	0.18862	0.17999	0.16623	0.14587	0.12977	0.1386
0.11191	0.1283	0.15467	0.15734	0.16683	0.15792	0.13301	0.10222	0.12968	0.10595
0.10373	0.10566	0.12327	0.12311	0.1134	0.11217	0.112	0.10694	0.10503	0.11396
0.08618	0.0931	0.1127	0.08885	0.10699	0.10868	0.11372	0.08516	0.10975	0.07353
0.09456	0.09807	0.08818	0.0877	0.10376	0.09396	0.1043	0.08191	0.0861	0.08474
0.08961	0.10387	0.07967	0.10787	0.09082	0.0879	0.09659	0.10057	0.06894	0.10032
0.10297	0.08941	0.09519	0.09652	0.09783	0.08117	0.0719	0.08147	0.08388	0.09384
0.10639	0.11709	0.08981	0.11998	0.08996	0.08498	0.09621	0.09272	0.0797	0.10273
0.11315	0.09464	0.09349	0.10012	0.10462	0.11613	0.09887	0.07578	0.07656	0.10166
0.10743	0.10202	0.10088	0.12799	0.09861	0.09123	0.1085	0.09258	0.09626	0.11045
0.0994	0.09617	0.10341	0.09288	0.08611	0.08745	0.09298	0.09188	0.10611	0.1302
0.10827	0.09336	0.09466	0.09876	0.07163	0.08425	0.0926	0.07594	0.0876	0.0839
0.10127	0.06897	0.08267	0.08492	0.07774	0.08909	0.0665	0.09317	0.08538	0.07166
0.10495	0.06388	0.08027	0.07892	0.08317	0.08145	0.09113	0.08728	0.07113	0.10447
0.09277	0.08115	0.06981	0.05489	0.0963	0.07564	0.0842	0.06839	0.05793	0.05364
0.09381	0.06191	0.07644	0.10332	0.06684	0.0673	0.09299	0.07142	0.08391	0.07867
0.09565	0.06636	0.07714	0.08034	0.07408	0.06202	0.06847	0.08905	0.06028	0.06516
0.07428	0.08571	0.0457	0.05901	0.06968	0.07227	0.07427	0.05034	0.04641	0.0736
0.08619	0.05667	0.049	0.05169	0.07943	0.08185	0.045	0.06281	0.05755	0.0666
0.08422	0.0588	0.05923	0.06119	0.0756	0.06526	0.05188	0.06005	0.04359	0.03315
0.06948	0.0354	0.06085	0.06223	0.03885	0.04551	0.06339	0.06288	0.05574	0.07558
0.07419	0.05019	0.04746	0.05873	0.04977	0.0724	0.06318	0.06341	0.03626	0.09485
0.06473	0.03549	0.03939	0.06194	0.04518	0.06316	0.04893	0.04589	0.04669	0.07559
0.06172	0.0524	0.03663	0.06174	0.05474	0.05077	0.06149	0.02495	0.03803	0.05078
0.06121	0.05345	0.06754	0.05252	0.04169	0.05327	0.04483	0.04057	0.0511	0.06884
0.05782	0.03996	0.04759	0.03538	0.04924	0.05325	0.05497	0.05839	0.04889	0.05605
0.05411	0.02203	0.05382	0.03564	0.03741	0.06252	0.03648	0.03678	0.045	0.06742
0.05996	0.03439	0.03541	0.03811	0.03006	0.04874	0.03255	0.04496	0.04543	-0.00375
0.05192	0.03836	0.04264	0.03605	0.03815	0.03118	0.03966	0.0531	0.0382	0.06036
0.02576	0.03042	0.02523	0.04631	0.03072	0.03661	0.03215	0.03306	0.0489	0.04411
0.03373	0.01806	-0.00827	0.03575	0.03745	0.0532	0.01526	0.01072	7.42E-04	0.01133
0.01737	0.00609	0.0192	0.02515	0.02028	0.0206	0.00943	0.00299	0.02771	0.00491
0.01904	0.00552	0.0156	0.02295	0.02307	0.01348	0.00648	0.0093	0.02468	0.05675
0.0235	0.00358	0.02374	0.00104	0.03484	0.00445	0.02333	9.27E-04	0.02924	0.03816
0.01238	0.0148	0.00562	-0.00347	0.01306	0.00846	0.02497	0.01448	0.02015	0.01072
0.01957	0.01499	0.00835	0.0094	0.01316	0.01616	0.01841	0.01392	0.01646	0.02285
0.00582	-0.00199	0.00248	0.00481	-0.01449	0.00703	-0.0057	-0.02046	0.01274	0.03935
-0.01277	-0.00714	0.02065	1.97E-04	0.01971	0.02649	-0.00124	0.01944	0.00681	0.0217
0.00503	0.0114	-0.00668	0.00847	0.02551	0.00733	0.01486	0.02103	0.00192	0.02932
0.01262	-0.01404	0.00661	0.02346	0.01259	0.02237	0.01399	0.00231	0.01661	0.02701
-0.00892	-0.00567	0.0172	0.021	0.02928	0.01745	0.0271	-0.00518	0.02963	0.05106
0.0017	0.00617	0.00636	0.02974	0.00727	0.01748	0.025	0.03233	0.03663	0.02227
0.00211	0.01007	0.00886	0.01541	-0.00576	0.03055	0.04212	0.05235	0.03759	0.02315
0.00503	0.01482	0.01133	0.02858	0.02244	0.02678	0.02128	0.0228	0.05051	0.01299
-0.00142	0.01338	0.02448	0.02542	0.01774	0.02858	0.02958	0.05964	0.03398	0.0413
0.01102	-0.00436	0.00442	0.03123	0.04072	0.01852	0.03727	0.05592	0.04519	0.05417
0.00139	0.02402	0.02017	0.02464	0.01274	0.03644	0.04259	0.03697	0.05583	0.03731
0.00923	0.0216	0.01825	0.05006	0.05951	0.05121	0.0724	0.06189	0.08386	0.10183
0.01506	0.02354	0.04893	0.06252	0.06435	0.0759	0.08874	0.0941	0.10641	0.0761
0.01323	0.01358	0.04319	0.07382	0.08463	0.1155	0.1214	0.15048	0.12784	0.14824
0.02322	0.04622	0.08238	0.09858	0.11519	0.14822	0.1692	0.19276	0.19389	0.19945
0.04983	0.07663	0.11778	0.16154	0.20181	0.21513	0.22923	0.26484	0.25883	0.30344
0.07105	0.11317	0.16601	0.21209	0.26649	0.27455	0.31023	0.36673	0.39999	0.42169
0.08206	0.15494	0.22115	0.26037	0.32855	0.3918	0.46825	0.5108	0.52586	0.56851
0.11901	0.17383	0.28858	0.389	0.45893	0.50841	0.58831	0.65372	0.72142	0.7164
0.14972	0.23839	0.36507	0.47994	0.56671	0.70214	0.75093	0.8439	0.90497	0.96547
0.19508	0.32842	0.49397	0.63155	0.75634	0.88651	1.02151	1.14495	1.20558	1.32451
0.28758	0.48785	0.75232	0.9686	1.13419	1.39007	1.55705	1.72801	1.8602	1.88814
0.43228	0.73075	1.12675	1.43715	1.71446	2.0417	2.36395	2.5638	2.77296	2.93138
0.43828	0.75564	1.16461	1.44423	1.75701	2.09593	2.38755	2.70601	2.82512	2.99111
0.28806	0.48736	0.77977	0.98366	1.19221	1.42146	1.58581	1.79039	1.89576	2.00242
0.17085	0.29509	0.42539	0.57028	0.68025	0.78741	0.86401	1.01098	1.07041	1.14022
0.11743	0.1854	0.27859	0.35583	0.45774	0.53292	0.57642	0.62449	0.69819	0.73342
0.09307	0.1504	0.24197	0.3021	0.37639	0.45387	0.50885	0.55941	0.60861	0.62582
0.10145	0.17295	0.26312	0.35289	0.41622	0.50236	0.57492	0.60464	0.69222	0.7316
0.1112	0.17481	0.30243	0.38453	0.4283	0.5477	0.60943	0.68587	0.73113	0.77575
0.08081	0.1428	0.25878	0.32454	0.36557	0.42439	0.49742	0.55372	0.587	0.62296
0.05378	0.10505	0.17819	0.21394	0.28927	0.30977	0.35328	0.41197	0.42542	0.48444
0.05384	0.08749	0.12861	0.19043	0.20714	0.27352	0.29082	0.32141	0.36076	0.3767
0.03833	0.07737	0.11645	0.14834	0.19333	0.23662	0.2336	0.26968	0.28954	0.32063
0.03662	0.06635	0.10321	0.1512	0.15693	0.18601	0.20669	0.25282	0.24933	0.27223
0.02246	0.05486	0.08833	0.09501	0.14113	0.17146	0.17684	0.21004	0.22707	0.25351
0.0272	0.05125	0.07289	0.08545	0.10338	0.12764	0.15164	0.16329	0.18627	0.20066
0.01043	0.02828	0.06117	0.08205	0.09269	0.11615	0.12407	0.14523	0.15633	0.17968
0.01172	0.0299	0.04997	0.06906	0.08713	0.07912	0.10056	0.10406	0.1329	0.12458
0.01467	0.01434	0.05318	0.06898	0.07446	0.09247	0.09162	0.11465	0.11326	0.12005
0.00572	0.0203	0.03872	0.06157	0.07207	0.07842	0.08382	0.07343	0.06636	0.0891
0.00749	0.00602	0.02049	0.04346	0.04968	0.0575	0.05557	0.0395	0.08806	0.08782
-0.0049	0.02027	0.0322	0.01914	0.03628	0.03779	0.0594	0.06466	0.03567	0.04472
0.00669	6.63E-04	0.01606	0.02571	0.00739	0.03487	0.0416	0.03743	0.02409	0.05989
-0.00519	0.00828	0.00472	0.00528	0.01716	0.03814	0.02262	0.01131	0.04517	-0.01187
0.00126	-0.01182	-0.00558	0.01349	-0.00404	0.00281	0.00478	0.0043	0.01558	0.02306
-0.00277	-0.00777	-0.00199	-0.00587	-0.0143	0.0023	-0.00492	-0.00723	0.01918	0.01395
-0.01529	-0.01342	0.00105	-0.0022	0.007	0.00923	0.00813	-7.71E-04	0.01078	0.03563
-0.01655	-0.01161	-0.01359	-0.01092	-0.03103	0.0037	-0.01504	-0.01798	0.00834	-0.00102
-0.01783	-0.00807	-0.01595	-0.01292	0.00248	-0.00995	-0.00438	-0.01776	-0.01645	-0.01569
-0.00615	-0.0072	-0.01459	-0.01213	-0.02141	-0.0149	-0.00307	-0.02376	-0.00968	-0.01609
-0.00776	-0.01777	-0.02394	-0.00686	-0.00922	0.0019	-0.02689	-0.0174	-0.01491	0.01429
-0.0063	-0.00815	0.00734	0.00175	-0.00673	-0.01306	-0.01688	-0.01387	-0.01635	-0.05875
-0.00514	-0.00602	-0.02025	-0.01495	-0.02424	-0.01373	-0.01156	-0.00643	-0.01999	-0.03832
-0.00881	-0.01095	-0.00933	-7.53E-04	-0.01792	0.00176	-0.02144	-0.02715	-0.02964	0.0129
-0.00855	-0.01282	-0.00486	-0.01187	-0.00452	-0.02695	-0.01441	-0.03833	-0.01753	-0.02061
-0.00831	-0.02263	-0.01485	-0.01346	-0.01952	-0.01461	0.00311	-0.00336	-0.01797	-0.00794
-0.01262	-0.00828	-0.01738	-0.02012	-0.02744	-0.01101	-0.00859	-0.01796	-0.00972	-0.00629
-0.01384	-0.01418	-0.00494	-0.0032	-0.02314	-0.03107	-0.00512	-0.01625	-0.0053	-0.02447
-0.01283	-0.00603	0.00802	0.00415	0.00435	-0.0076	-0.00577	-0.00443	0.00454	-0.00746
-0.0028	-0.00318	-0.0042	-0.01101	0.00346	9.22E-04	0.00116	0.00624	-0.00197	0.04033
-0.00974	-0.01177	-0.00359	0.02327	-0.0097	0.01004	-0.01237	-0.02589	0.00783	0.01439
-0.00654	0.00203	0.00342	0.00752	-0.00419	0.00483	0.00677	0.01683	0.00509	0.03464
-0.0042	0.01053	0.01095	0.00804	0.02838	0.01952	0.01422	0.02857	0.03446	0.01856
0.00178	0.0199	0.00508	0.01866	0.02032	0.02796	0.03041	0.03184	0.01479	0.03657
0.00605	0.01342	-0.00241	0.02083	0.00128	0.01709	0.02381	0.00751	0.01852	0.05565
0.00182	0.01132	0.0163	0.02355	0.02283	0.00247	0.0061	0.00681	-0.00119	0.00651
0.00323	0.0026	0.01359	0.0032	0.02761	0.00898	0.00705	-0.00461	0.01013	0.02666
0.00856	0.00925	0.02049	0.00532	0.00142	-0.01252	-0.00545	-0.00592	-0.03032	-0.03462
0.00964	0.0128	0.00437	0.00629	-0.00674	0.00765	-0.00687	-0.00893	-0.01305	0.0174
0.00646	0.00491	0.01766	-0.02366	0.00378	-0.02322	-0.02407	-0.01534	-0.02085	-0.02412
0.00298	0.00887	-0.00225	0.0183	-0.0057	0.00251	-0.01618	-0.01727	-0.01288	-0.02054
0.00512	-0.0017	0.00459	-0.01843	-3.70E-04	0.0052	4.34E-04	-0.01639	-0.01527	0.00171
0.01742	-0.01009	-0.01107	-0.01022	0.00301	0.00476	-0.00164	-0.01385	-0.01877	0.00195
0.02659	0.00305	0.00482	0.00753	0.01282	-0.01622	-0.01833	-0.01639	-0.03318	-0.00223
0.01879	0.01088	-0.00552	0.00615	0.01423	-0.01545	0.01633	-0.00938	-0.0073	0.02108
0.022	0.01299	0.00446	0.00756	0.00788	-0.001	0.01771	0.00944	-0.01303	-0.02714
0.02038	0.02651	0.0187	0.01627	0.00346	-0.00275	0.01556	-0.00328	-0.00353	-0.03027
0.02608	0.02551	0.00136	-0.00202	0.00482	0.00606	-0.00936	-0.01096	-0.02073	0.00728
0.0137	0.02229	-0.00637	-0.00346	3.58E-04	-0.00256	0.00772	0.00162	-0.0167	0.01952
0.01683	0.02389	0.02709	0.03049	0.00104	0.00684	-8.93E-04	0.00855	-0.01814	0.00424
0.02333	0.02459	0.01772	0.02451	-0.00151	0.01063	0.00332	0.0104	-0.00435	-0.01546
0.02671	0.03539	0.02493	0.00672	0.03008	0.00942	-7.37E-05	-0.00522	-0.00364	-0.00657
0.02414	0.02024	0.00805	0.0114	0.00493	0.01504	-0.01165	0.00954	0.01067	-0.0186
0.02324	0.02266	0.00399	-0.00473	0.00813	0.00323	0.00827	-0.00386	0.00154	-0.01524
0.02375	-4.31E-04	0.01436	0.01509	0.02808	0.00695	0.00367	0.00975	0.00602	0.00791
0.02254	0.02393	0.03061	0.02534	0.00418	0.01689	0.01072	0.0194	0.01919	0.01674
0.03149	0.02454	0.02597	0.03277	0.02925	0.0237	0.01017	0.02059	0.04106	0.03216
0.02319	0.02953	0.02132	0.00871	0.03111	0.04542	0.03354	0.03247	0.04059	0.03766
0.02646	0.02704	0.02736	0.04533	0.05487	0.04474	0.05923	0.04883	0.0766	0.06845
0.03988	0.05969	0.04622	0.06789	0.05153	0.09008	0.08607	0.08151	0.09189	0.09262
0.04848	0.07606	0.09343	0.12304	0.13329	0.16155	0.17535	0.20425	0.20303	0.21909
0.06978	0.11045	0.13046	0.19447	0.22148	0.25541	0.28972	0.31346	0.33758	0.37415
0.06339	0.11273	0.16587	0.19788	0.22133	0.28578	0.3101	0.34553	0.39205	0.41149
0.05981	0.09874	0.1574	0.17879	0.20957	0.2508	0.2686	0.28808	0.30381	0.37181
0.04915	0.07639	0.10717	0.12935	0.14879	0.16976	0.18214	0.19177	0.23952	0.28151
0.04328	0.0527	0.0869	0.10799	0.1054	0.15031	0.16104	0.16301	0.18719	0.2022
0.0326	0.04526	0.07785	0.06863	0.09682	0.10845	0.11308	0.11622	0.14303	0.18228
0.02755	0.05539	0.06719	0.09109	0.09597	0.10578	0.09196	0.1077	0.11084	0.11505
0.02278	0.04969	0.05651	0.07194	0.07447	0.08754	0.09067	0.07833	0.10532	0.11271
0.01686	0.051	0.06936	0.06008	0.0897	0.08173	0.09112	0.07936	0.08563	0.08066
0.02336	0.04484	0.06241	0.07801	0.06883	0.08089	0.0758	0.07755	0.08281	0.0728
0.02871	0.04437	0.06026	0.07007	0.06921	0.04706	0.08673	0.05491	0.07072	0.08473
0.02219	0.04565	0.06184	0.06042	0.05927	0.06113	0.07022	0.07054	0.05426	0.07574
0.01764	0.0456	0.05217	0.06707	0.05899	0.07519	0.05487	0.04505	0.04869	0.07115
0.02946	0.03059	0.05052	0.0591	0.04387	0.06186	0.05526	0.03251	0.04092	0.07315
0.02828	0.04371	0.05047	0.05785	0.05195	0.06719	0.0609	0.0543	0.0484	0.05863
0.0316	0.04758	0.06378	0.06953	0.05421	0.05944	0.05894	0.04005	0.03026	0.07931
0.02447	0.04441	0.05354	0.06096	0.06098	0.05355	0.05755	0.04492	0.06768	0.02957
